session,time,GPS Longitude,GPS Latitude,GPS Speed,GPS Bearing,k22434f,k2241a3,k228334,k22242c,k22436c,ked22ae,k22436b,k2241b6,k2241b4,k222414,k224356,ke16f08,ke3ee8c,ke3f60e,k222885,k2243af,k15b,k221942,k22c218,kea5b10,k22000d,k224181,k224182,k224183,k224184,k224185
1524797319493,1524797581302,-121.95536224,38.36194312,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7111664
1524797319493,1524797582302,-121.95536232,38.3619432,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.707428,3.7111664,3.7098694
1524797319493,1524797583302,-121.9553622,38.36194319,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,1.050105,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.707428,3.7111664,3.7098694
1524797319493,1524797584303,-121.95536207,38.36194315,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797585303,-121.95536223,38.36194336,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797586303,-121.95536236,38.36194349,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.86427,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797587302,-121.9553624,38.36194355,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797588303,-121.95536244,38.36194356,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7098694,3.7111664,3.7111664
1524797319493,1524797589302,-121.95536255,38.36194366,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7098694,3.7111664,3.7111664
1524797319493,1524797590302,-121.95536261,38.36194379,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797591303,-121.9553626,38.3619438,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797592302,-121.95536257,38.36194381,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32075998,Infinity,Infinity,356.4,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7111664,3.7111664
1524797319493,1524797593302,-121.95536261,38.36194384,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.321012,Infinity,Infinity,356.68,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7111664,3.7111664
1524797319493,1524797594302,-121.95536264,38.36194386,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.321012,Infinity,Infinity,356.68,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797595302,-121.95536266,38.36194381,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32044497,Infinity,Infinity,356.05,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797596302,-121.95536262,38.36194371,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32044497,Infinity,Infinity,356.05,56.862743,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797597303,-121.95536264,38.36194365,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.32062498,Infinity,Infinity,356.25,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797598302,-121.9553626,38.36194356,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.32062498,Infinity,Infinity,356.25,56.861217,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797599303,-121.95536258,38.36194348,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.861217,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797600303,-121.95536245,38.36194334,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797601302,-121.95536242,38.36194328,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.320715,Infinity,Infinity,356.35,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797602303,-121.95536252,38.36194335,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.320715,Infinity,Infinity,356.35,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7098694,3.7098694,3.7098694
1524797319493,1524797603303,-121.95536253,38.36194337,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.32103,Infinity,Infinity,356.7,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7098694,3.7098694,3.7098694
1524797319493,1524797604303,-121.95536244,38.36194326,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.32103,Infinity,Infinity,356.7,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7086487
1524797319493,1524797605302,-121.95536236,38.36194325,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7086487
1524797319493,1524797606303,-121.95536231,38.36194326,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.861217,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797607303,-121.95536216,38.36194316,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7098694
1524797319493,1524797608303,-121.95536205,38.36194325,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320607,Infinity,Infinity,356.23,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797609302,-121.95536198,38.36194316,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797610303,-121.95536196,38.3619431,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797611303,-121.95536192,38.36194296,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32085901,Infinity,Infinity,356.51,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797612302,-121.95536179,38.3619429,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32085901,Infinity,Infinity,356.51,56.85969,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.7098694,3.7111664,3.7111664
1524797319493,1524797613302,-121.95536166,38.36194279,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32031,Infinity,Infinity,355.9,56.85969,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7098694,3.7111664,3.7111664
1524797319493,1524797614302,-121.95536161,38.36194281,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32031,Infinity,Infinity,355.9,56.85969,56.862743,0.0,3.7086487,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7111664
1524797319493,1524797615303,-121.9553616,38.36194275,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.85969,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7098694,3.7086487,3.7098694,3.7111664
1524797319493,1524797616302,-121.9553615,38.36194257,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.85969,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7098694,3.7086487,3.7086487,3.7098694
1524797319493,1524797617303,-121.95536136,38.36194241,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7098694,3.7086487,3.7086487,3.7098694
1524797319493,1524797618302,-121.95536129,38.36194239,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7086487,3.707428,3.7098694,3.7111664
1524797319493,1524797619302,-121.95536125,38.36194246,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.320877,Infinity,Infinity,356.53,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7111664
1524797319493,1524797620302,-121.95536131,38.36194251,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,1.050105,0.320877,Infinity,Infinity,356.53,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7111664,3.7098694
1524797319493,1524797621302,-121.95536135,38.3619425,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.858166,56.862743,0.0,3.7086487,28.06,0.0,3.706131,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797622303,-121.9553612,38.36194236,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320877,Infinity,Infinity,356.53,56.858166,56.862743,0.0,3.7086487,28.06,0.0,3.706131,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797623302,-121.95536122,38.36194237,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.858166,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797624303,-121.95536119,38.36194237,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,1.050105,0.32058,Infinity,Infinity,356.2,56.858166,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7086487
1524797319493,1524797625302,-121.95536136,38.36194259,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.321012,Infinity,Infinity,356.68,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7086487
1524797319493,1524797626303,-121.95536153,38.36194275,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,0.90009004,0.321012,Infinity,Infinity,356.68,56.858166,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797627303,-121.9553616,38.36194279,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.9,1.050105,0.320877,Infinity,Infinity,356.53,56.85664,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797628302,-121.95536173,38.361943,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.320877,Infinity,Infinity,356.53,56.85664,56.862743,0.0,3.709259,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7098694,3.7086487
1524797319493,1524797629303,-121.95536176,38.36194317,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.85664,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7098694,3.7086487,3.7098694,3.7086487
1524797319493,1524797630302,-121.95536192,38.36194329,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.320463,Infinity,Infinity,356.07,56.85664,56.862743,0.0,3.709259,28.06,0.0,3.707428,3.7098694,3.7086487,3.7111664,3.7098694
1524797319493,1524797631303,-121.95536204,38.36194337,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32031,Infinity,Infinity,355.9,56.85664,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.707428,3.707428,3.7098694,3.7086487
1524797319493,1524797632303,-121.95536207,38.36194341,0.0,0.0,20.0,60.666668,54.901962,4032.0,0.0,0.0,355.0,0.0,0.0,0.9,1.050105,0.32031,Infinity,Infinity,355.9,56.85664,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.707428,3.707428,3.7098694,3.7086487
1524797319493,1524797633303,-121.95536212,38.36194362,0.0,0.0,20.0,60.666668,54.901962,4032.0,0.0,0.0,355.0,0.0,0.0,1.2,1.050105,0.42744002,Infinity,Infinity,356.2,56.85664,56.862743,0.125,3.7086487,28.06,0.0,3.707428,3.707428,3.707428,3.7098694,3.7086487
1524797319493,1524797634303,-121.95536203,38.36194361,0.0,0.0,20.0,60.666668,54.901962,3372.0,0.0,0.0,355.0,0.0,0.0,1.2,1.050105,0.42744002,Infinity,Infinity,356.2,56.85664,56.862743,0.125,3.7086487,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7086487,3.7086487
1524797319493,1524797635302,-121.95536208,38.36194359,0.0,0.0,20.0,60.666668,54.901962,3372.0,0.0,0.0,355.0,0.0,0.0,1.2,1.050105,0.42804003,Infinity,Infinity,356.7,56.85664,56.862743,0.0,3.7086487,28.06,0.0,3.7086487,3.7098694,3.7086487,3.7086487,3.7086487
1524797319493,1524797636302,-121.95536204,38.36194353,0.0,0.0,20.0,60.666668,54.901962,3372.0,0.0,0.0,355.0,0.0,0.0,1.2,1.050105,0.42804003,Infinity,Infinity,356.7,56.85664,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7086487,3.7098694
1524797319493,1524797637302,-121.95536202,38.36194355,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,2.4,2.40024,0.85608006,Infinity,Infinity,356.7,56.85664,56.862743,0.0,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7086487,3.7098694
1524797319493,1524797638302,-121.95536181,38.36194351,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,2.4,2.40024,0.85456806,Infinity,Infinity,356.07,56.855114,56.862743,18.625,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797639304,-121.95536167,38.36194341,0.0,0.0,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,2.7,2.40024,0.96222603,Infinity,Infinity,356.38,56.855114,56.862743,18.625,3.709259,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7098694
1524797319493,1524797640302,-121.95535403,38.36194234,1.008,113.1,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,2.7,2.40024,0.96222603,Infinity,Infinity,356.38,56.855114,56.862743,111.75,3.7086487,28.06,0.0,3.706131,3.707428,3.7086487,3.7086487,3.7086487
1524797319493,1524797641303,-121.95532946,38.36193107,1.296,115.4,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,2.7,2.850285,0.96222603,Infinity,Infinity,355.57,56.855114,56.862743,111.75,3.7086487,28.06,0.0,3.706131,3.707428,3.7086487,3.7086487,3.7086487
1524797319493,1524797642303,-121.95531707,38.36192949,1.7639999,135.2,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,2.7,2.850285,0.960039,320.013,515.22095,355.57,56.85359,56.862743,184.5,3.7086487,28.06,1.8633541,3.706131,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797643302,-121.95529448,38.36192869,3.2399998,124.9,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,3.0,3.150315,1.06725,355.75,572.7575,355.75,56.85359,56.862743,192.125,3.7086487,28.06,1.8633541,3.706131,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797644302,-121.95527826,38.36192441,3.4199998,128.2,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,3.0,3.150315,1.06725,355.75,572.7575,355.75,56.85359,56.862743,192.125,3.707428,28.06,1.8633541,3.706131,3.7086487,3.707428,3.7098694,3.7098694
1524797319493,1524797645302,-121.95526398,38.36192244,3.312,108.6,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,3.6,4.050405,1.28124,427.08,687.59875,355.9,56.852062,56.862743,235.625,3.707428,28.06,1.8633541,3.706131,3.7086487,3.707428,3.7098694,3.7098694
1524797319493,1524797646302,-121.9552504,38.36192531,3.996,88.3,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,3.6,4.050405,1.28124,320.31,515.6991,355.9,56.852062,56.862743,235.625,3.707428,28.06,2.484472,3.706131,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797647302,-121.9552342,38.36193221,4.14,61.8,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,1.2,4.050405,0.42708,106.770004,171.8997,355.9,56.852062,56.862743,235.625,3.707428,28.06,2.484472,3.706131,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797648303,-121.95522481,38.36193805,3.024,62.2,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,1.2,1.350135,0.42765602,142.552,229.50873,356.38,56.850536,56.862743,240.5,3.7080383,28.06,1.8633541,3.707428,3.7086487,3.706131,3.7086487,3.7086487
1524797319493,1524797649302,-121.955214,38.361943,3.852,62.4,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,1.2,1.350135,0.42765602,142.552,229.50873,356.38,56.850536,56.862743,240.5,3.7080383,28.06,1.8633541,3.707428,3.7086487,3.707428,3.7098694,3.7098694
1524797319493,1524797650302,-121.95520599,38.36194835,3.5279999,62.3,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,3.9,3.750375,1.3892971,463.09903,745.5894,356.23,56.850536,56.862743,240.5,3.7080383,28.06,1.8633541,3.707428,3.7086487,3.707428,3.7098694,3.7098694
1524797319493,1524797651302,-121.95519986,38.36195599,3.06,53.4,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,3.9,3.750375,1.3892971,347.32428,559.1921,356.23,56.850536,56.862743,239.625,3.7080383,28.06,2.484472,3.7049103,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797652302,-121.95518848,38.36196636,5.436,53.4,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,3.9,3.750375,1.3892971,347.32428,559.1921,356.23,56.850536,56.862743,239.625,3.7080383,28.06,2.484472,3.7049103,3.706131,3.706131,3.7086487,3.7086487
1524797319493,1524797653304,-121.95517373,38.36197747,6.12,53.4,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,1.8,1.350135,0.641214,80.15175,129.04431,356.23,56.847485,56.862743,475.75,3.707428,28.06,4.968944,3.707428,3.707428,3.706131,3.7086487,3.7086487
1524797319493,1524797654302,-121.95515782,38.36198947,6.192,55.8,20.0,60.666668,54.901962,0.0,0.0,0.0,353.5,0.0,0.0,1.8,1.350135,0.641214,80.15175,129.04431,356.23,56.847485,56.862743,475.75,3.707428,28.06,4.968944,3.707428,3.707428,3.707428,3.7086487,3.7086487
1524797319493,1524797655302,-121.95513521,38.36200804,10.007999,49.6,20.0,60.666668,54.901962,0.0,0.0,0.0,353.5,0.0,0.0,16.5,12.60126,5.870205,533.65497,859.1845,355.77,56.844433,56.862743,707.125,3.7005615,28.06,6.8322983,3.7023926,3.7036896,3.707428,3.7086487,3.7086487
1524797319493,1524797656302,-121.95510635,38.36203153,11.844,46.5,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,16.5,12.60126,5.870205,533.65497,859.1845,355.77,56.844433,56.862743,707.125,3.7005615,28.06,6.8322983,3.7023926,3.7036896,3.707428,3.7098694,3.7098694
1524797319493,1524797657303,-121.95507879,38.36205389,11.124,47.1,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,-0.25,-0.150015,-0.089025,-8.093182,-13.030023,356.1,56.844433,56.862743,612.875,3.7086487,28.06,6.21118,3.7023926,3.7036896,3.707428,3.7098694,3.7098694
1524797319493,1524797659395,-121.95502649,38.36209352,9.144,50.4,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,1.5,2.10021,0.534105,53.4105,85.990906,356.07,56.84596,56.862743,498.75,3.707428,28.06,6.21118,3.707428,3.7098694,3.7098694,3.7111664,3.7086487
1524797319493,1524797660395,-121.95500316,38.36211093,8.388,53.2,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,1.5,2.10021,0.534105,66.76312,107.48863,356.07,56.84596,56.862743,498.75,3.707428,28.06,4.968944,3.706131,3.707428,3.707428,3.7086487,3.7086487
1524797319493,1524797661395,-121.95498202,38.36212567,7.4519997,51.3,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,1.5,2.10021,0.534105,66.76312,107.48863,356.07,56.84596,56.862743,498.75,3.707428,28.06,4.968944,3.706131,3.707428,3.707428,3.7086487,3.7086487
1524797319493,1524797662395,-121.95496927,38.36213753,4.428,50.9,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.0,0.30003,0.0,0.0,0.0,356.51,56.84596,56.862743,498.75,3.707428,28.06,4.968944,3.706131,3.707428,3.707428,3.7086487,3.7086487
1524797319493,1524797663395,-121.95495846,38.36214843,4.572,50.9,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.0,0.30003,0.0,0.0,0.0,356.51,56.84596,56.862743,226.25,3.7086487,28.06,1.8633541,3.707428,3.7086487,3.7086487,3.7086487,3.7086487
1524797319493,1524797664395,-121.95495089,38.36215628,3.5279999,50.9,20.0,60.666668,54.901962,0.0,0.0,0.0,354.5,0.0,0.0,0.0,0.30003,0.0,0.0,0.0,356.51,56.84596,56.862743,226.25,3.7086487,28.06,1.8633541,3.707428,3.7086487,3.7086487,3.7086487,3.7086487
1524797319493,1524797665396,-121.95494748,38.36216156,2.196,34.7,20.0,60.666668,54.901962,0.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32103,107.01,172.2861,356.7,56.844433,56.862743,11.625,3.7086487,28.06,1.8633541,3.707428,3.7086487,3.7086487,3.7086487,3.7086487
1524797319493,1524797666395,-121.95494839,38.36216292,0.612,34.5,20.0,60.666668,54.901962,1288.0,0.0,0.0,355.0,0.0,0.0,0.9,0.90009004,0.32103,Infinity,Infinity,356.7,56.844433,56.862743,11.625,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7086487
1524797319493,1524797667396,-121.95495242,38.36216332,0.0,0.0,20.0,60.666668,54.901962,1288.0,0.0,0.0,354.5,0.0,0.0,1.2,1.050105,0.42747602,Infinity,Infinity,356.23,56.844433,56.862743,11.625,3.7086487,28.06,0.0,3.707428,3.7086487,3.7086487,3.7098694,3.7086487
1524797319493,1524797668396,-121.95495413,38.36216425,0.0,0.0,20.0,60.666668,54.901962,1288.0,0.0,0.0,354.5,0.0,0.0,1.2,1.050105,0.42747602,Infinity,Infinity,356.23,56.844433,56.862743,0.0,3.7080383,28.06,0.0,3.707428,3.7086487,3.707428,3.7086487,3.7098694
1524797319493,1524797669396,-121.95495701,38.36216573,0.0,0.0,20.0,60.666668,54.901962,1800.0,0.0,0.0,355.0,0.0,0.0,1.2,1.050105,0.427836,Infinity,Infinity,356.53,56.844433,56.862743,0.0,3.7080383,28.06,0.0,3.707428,3.7086487,3.707428,3.7086487,3.7098694
